timestamp,customer_no,location,day
2019-09-03 16:18:00,819,drinks,Tuesday
2019-09-03 16:18:00,812,checkout,Tuesday
2019-09-03 16:18:00,793,spices,Tuesday
2019-09-03 16:18:00,782,drinks,Tuesday
2019-09-03 16:18:00,800,spices,Tuesday
2019-09-03 16:19:00,799,checkout,Tuesday
2019-09-03 16:19:00,800,dairy,Tuesday
2019-09-03 16:19:00,804,checkout,Tuesday
2019-09-03 16:19:00,808,spices,Tuesday
2019-09-03 16:19:00,810,drinks,Tuesday
2019-09-03 16:19:00,816,dairy,Tuesday
2019-09-03 16:19:00,817,drinks,Tuesday
2019-09-03 16:19:00,820,drinks,Tuesday
2019-09-03 16:19:00,821,fruit,Tuesday
2019-09-03 16:20:00,820,dairy,Tuesday
2019-09-03 16:20:00,823,spices,Tuesday
2019-09-03 16:20:00,822,spices,Tuesday
2019-09-03 16:20:00,821,spices,Tuesday
2019-09-03 16:20:00,817,checkout,Tuesday
2019-09-03 16:20:00,816,fruit,Tuesday
2019-09-03 16:20:00,815,spices,Tuesday
2019-09-03 16:20:00,814,fruit,Tuesday
2019-09-03 16:20:00,782,fruit,Tuesday
2019-09-03 16:20:00,819,checkout,Tuesday
2019-09-03 16:21:00,808,dairy,Tuesday
2019-09-03 16:21:00,810,checkout,Tuesday
2019-09-03 16:21:00,813,checkout,Tuesday
2019-09-03 16:21:00,814,checkout,Tuesday
2019-09-03 16:21:00,816,checkout,Tuesday
2019-09-03 16:21:00,821,dairy,Tuesday
2019-09-03 16:21:00,822,dairy,Tuesday
2019-09-03 16:21:00,823,drinks,Tuesday
2019-09-03 16:22:00,820,checkout,Tuesday
2019-09-03 16:22:00,826,fruit,Tuesday
2019-09-03 16:22:00,825,dairy,Tuesday
2019-09-03 16:22:00,824,fruit,Tuesday
2019-09-03 16:22:00,793,dairy,Tuesday
2019-09-03 16:22:00,800,checkout,Tuesday
2019-09-03 16:22:00,782,spices,Tuesday
2019-09-03 16:22:00,823,spices,Tuesday
2019-09-03 16:23:00,782,dairy,Tuesday
2019-09-03 16:23:00,815,drinks,Tuesday
2019-09-03 16:23:00,822,checkout,Tuesday
2019-09-03 16:23:00,823,checkout,Tuesday
2019-09-03 16:23:00,824,dairy,Tuesday
2019-09-03 16:23:00,827,dairy,Tuesday
2019-09-03 16:24:00,821,fruit,Tuesday
2019-09-03 16:24:00,815,spices,Tuesday
2019-09-03 16:24:00,828,fruit,Tuesday
2019-09-03 16:24:00,808,fruit,Tuesday
2019-09-03 16:24:00,809,checkout,Tuesday
2019-09-03 16:24:00,829,spices,Tuesday
2019-09-03 16:25:00,830,fruit,Tuesday
2019-09-03 16:25:00,829,fruit,Tuesday
2019-09-03 16:25:00,828,checkout,Tuesday
2019-09-03 16:25:00,808,dairy,Tuesday
2019-09-03 16:25:00,793,drinks,Tuesday
2019-09-03 16:26:00,815,fruit,Tuesday
2019-09-03 16:26:00,824,fruit,Tuesday
2019-09-03 16:26:00,829,drinks,Tuesday
2019-09-03 16:26:00,831,fruit,Tuesday
2019-09-03 16:27:00,831,drinks,Tuesday
2019-09-03 16:27:00,826,checkout,Tuesday
2019-09-03 16:27:00,830,drinks,Tuesday
2019-09-03 16:27:00,808,spices,Tuesday
2019-09-03 16:27:00,793,checkout,Tuesday
2019-09-03 16:27:00,825,fruit,Tuesday
2019-09-03 16:28:00,808,drinks,Tuesday
2019-09-03 16:28:00,821,spices,Tuesday
2019-09-03 16:28:00,831,checkout,Tuesday
2019-09-03 16:28:00,832,fruit,Tuesday
2019-09-03 16:29:00,834,spices,Tuesday
2019-09-03 16:29:00,837,drinks,Tuesday
2019-09-03 16:29:00,836,fruit,Tuesday
2019-09-03 16:29:00,835,dairy,Tuesday
2019-09-03 16:29:00,833,drinks,Tuesday
2019-09-03 16:29:00,808,checkout,Tuesday
2019-09-03 16:29:00,825,checkout,Tuesday
2019-09-03 16:29:00,818,checkout,Tuesday
2019-09-03 16:29:00,815,drinks,Tuesday
2019-09-03 16:29:00,829,fruit,Tuesday
2019-09-03 16:30:00,815,checkout,Tuesday
2019-09-03 16:30:00,834,fruit,Tuesday
2019-09-03 16:30:00,838,fruit,Tuesday
2019-09-03 16:30:00,839,fruit,Tuesday
2019-09-03 16:31:00,837,fruit,Tuesday
2019-09-03 16:31:00,841,fruit,Tuesday
2019-09-03 16:31:00,839,checkout,Tuesday
2019-09-03 16:31:00,835,drinks,Tuesday
2019-09-03 16:31:00,840,drinks,Tuesday
2019-09-03 16:31:00,832,dairy,Tuesday
2019-09-03 16:31:00,824,checkout,Tuesday
2019-09-03 16:31:00,833,checkout,Tuesday
2019-09-03 16:31:00,821,checkout,Tuesday
2019-09-03 16:32:00,837,checkout,Tuesday
2019-09-03 16:32:00,838,checkout,Tuesday
2019-09-03 16:32:00,842,fruit,Tuesday
2019-09-03 16:32:00,843,fruit,Tuesday
2019-09-03 16:32:00,844,dairy,Tuesday
2019-09-03 16:32:00,845,dairy,Tuesday
2019-09-03 16:33:00,850,fruit,Tuesday
2019-09-03 16:33:00,849,fruit,Tuesday
2019-09-03 16:33:00,848,fruit,Tuesday
2019-09-03 16:33:00,847,spices,Tuesday
2019-09-03 16:33:00,782,checkout,Tuesday
2019-09-03 16:33:00,844,checkout,Tuesday
2019-09-03 16:33:00,843,spices,Tuesday
2019-09-03 16:33:00,836,spices,Tuesday
2019-09-03 16:33:00,846,spices,Tuesday
2019-09-03 16:34:00,848,dairy,Tuesday
2019-09-03 16:34:00,850,dairy,Tuesday
2019-09-03 16:34:00,845,checkout,Tuesday
2019-09-03 16:34:00,829,dairy,Tuesday
2019-09-03 16:34:00,841,checkout,Tuesday
2019-09-03 16:34:00,834,checkout,Tuesday
2019-09-03 16:34:00,843,checkout,Tuesday
2019-09-03 16:35:00,830,spices,Tuesday
2019-09-03 16:35:00,832,checkout,Tuesday
2019-09-03 16:35:00,836,fruit,Tuesday
2019-09-03 16:35:00,847,dairy,Tuesday
2019-09-03 16:35:00,848,checkout,Tuesday
2019-09-03 16:36:00,852,dairy,Tuesday
2019-09-03 16:36:00,851,dairy,Tuesday
2019-09-03 16:36:00,850,checkout,Tuesday
2019-09-03 16:36:00,830,dairy,Tuesday
2019-09-03 16:36:00,836,checkout,Tuesday
2019-09-03 16:36:00,835,fruit,Tuesday
2019-09-03 16:36:00,846,fruit,Tuesday
2019-09-03 16:37:00,851,drinks,Tuesday
2019-09-03 16:37:00,852,spices,Tuesday
2019-09-03 16:37:00,835,dairy,Tuesday
2019-09-03 16:37:00,830,checkout,Tuesday
2019-09-03 16:37:00,840,dairy,Tuesday
2019-09-03 16:38:00,840,drinks,Tuesday
2019-09-03 16:38:00,846,checkout,Tuesday
2019-09-03 16:38:00,847,fruit,Tuesday
2019-09-03 16:38:00,849,dairy,Tuesday
2019-09-03 16:38:00,851,spices,Tuesday
2019-09-03 16:38:00,852,dairy,Tuesday
2019-09-03 16:39:00,856,fruit,Tuesday
2019-09-03 16:39:00,854,fruit,Tuesday
2019-09-03 16:39:00,855,fruit,Tuesday
2019-09-03 16:39:00,851,drinks,Tuesday
2019-09-03 16:39:00,847,checkout,Tuesday
2019-09-03 16:39:00,853,spices,Tuesday
2019-09-03 16:40:00,827,spices,Tuesday
2019-09-03 16:40:00,829,fruit,Tuesday
2019-09-03 16:40:00,840,checkout,Tuesday
2019-09-03 16:40:00,849,checkout,Tuesday
2019-09-03 16:40:00,855,checkout,Tuesday
2019-09-03 16:41:00,858,spices,Tuesday
2019-09-03 16:41:00,860,spices,Tuesday
2019-09-03 16:41:00,859,dairy,Tuesday
2019-09-03 16:41:00,857,fruit,Tuesday
2019-09-03 16:41:00,842,drinks,Tuesday
2019-09-03 16:41:00,853,checkout,Tuesday
2019-09-03 16:41:00,835,checkout,Tuesday
2019-09-03 16:41:00,856,checkout,Tuesday
2019-09-03 16:42:00,854,dairy,Tuesday
2019-09-03 16:42:00,858,fruit,Tuesday
2019-09-03 16:42:00,860,checkout,Tuesday
2019-09-03 16:42:00,861,fruit,Tuesday
2019-09-03 16:42:00,862,fruit,Tuesday
2019-09-03 16:42:00,863,dairy,Tuesday
2019-09-03 16:42:00,864,spices,Tuesday
2019-09-03 16:42:00,865,dairy,Tuesday
2019-09-03 16:43:00,866,drinks,Tuesday
2019-09-03 16:43:00,869,fruit,Tuesday
2019-09-03 16:43:00,868,spices,Tuesday
2019-09-03 16:43:00,867,spices,Tuesday
2019-09-03 16:43:00,864,dairy,Tuesday
2019-09-03 16:43:00,858,dairy,Tuesday
2019-09-03 16:43:00,861,spices,Tuesday
2019-09-03 16:43:00,863,checkout,Tuesday
2019-09-03 16:43:00,852,fruit,Tuesday
2019-09-03 16:43:00,859,checkout,Tuesday
2019-09-03 16:44:00,868,dairy,Tuesday
2019-09-03 16:44:00,827,dairy,Tuesday
2019-09-03 16:44:00,851,checkout,Tuesday
2019-09-03 16:44:00,854,checkout,Tuesday
2019-09-03 16:44:00,857,dairy,Tuesday
2019-09-03 16:44:00,862,drinks,Tuesday
2019-09-03 16:44:00,864,spices,Tuesday
2019-09-03 16:44:00,870,drinks,Tuesday
2019-09-03 16:44:00,871,dairy,Tuesday
2019-09-03 16:45:00,867,drinks,Tuesday
2019-09-03 16:45:00,872,fruit,Tuesday
2019-09-03 16:45:00,852,drinks,Tuesday
2019-09-03 16:45:00,866,checkout,Tuesday
2019-09-03 16:45:00,874,fruit,Tuesday
2019-09-03 16:45:00,873,dairy,Tuesday
2019-09-03 16:45:00,864,drinks,Tuesday
2019-09-03 16:45:00,829,checkout,Tuesday
2019-09-03 16:45:00,861,drinks,Tuesday
2019-09-03 16:45:00,858,fruit,Tuesday
2019-09-03 16:45:00,827,fruit,Tuesday
2019-09-03 16:45:00,862,fruit,Tuesday
2019-09-03 16:46:00,861,fruit,Tuesday
2019-09-03 16:46:00,865,checkout,Tuesday
2019-09-03 16:46:00,875,fruit,Tuesday
2019-09-03 16:47:00,867,checkout,Tuesday
2019-09-03 16:47:00,862,checkout,Tuesday
2019-09-03 16:47:00,870,checkout,Tuesday
2019-09-03 16:47:00,861,checkout,Tuesday
2019-09-03 16:47:00,852,fruit,Tuesday
2019-09-03 16:47:00,858,spices,Tuesday
2019-09-03 16:47:00,842,checkout,Tuesday
2019-09-03 16:48:00,852,dairy,Tuesday
2019-09-03 16:48:00,858,fruit,Tuesday
2019-09-03 16:48:00,873,checkout,Tuesday
2019-09-03 16:48:00,874,checkout,Tuesday
2019-09-03 16:49:00,878,spices,Tuesday
2019-09-03 16:49:00,877,dairy,Tuesday
2019-09-03 16:49:00,876,fruit,Tuesday
2019-09-03 16:49:00,868,checkout,Tuesday
2019-09-03 16:49:00,872,dairy,Tuesday
2019-09-03 16:50:00,879,fruit,Tuesday
2019-09-03 16:50:00,884,dairy,Tuesday
2019-09-03 16:50:00,883,fruit,Tuesday
2019-09-03 16:50:00,882,dairy,Tuesday
2019-09-03 16:50:00,881,fruit,Tuesday
2019-09-03 16:50:00,880,fruit,Tuesday
2019-09-03 16:50:00,878,dairy,Tuesday
2019-09-03 16:50:00,875,spices,Tuesday
2019-09-03 16:50:00,872,checkout,Tuesday
2019-09-03 16:50:00,871,spices,Tuesday
2019-09-03 16:50:00,852,checkout,Tuesday
2019-09-03 16:50:00,827,dairy,Tuesday
2019-09-03 16:51:00,858,dairy,Tuesday
2019-09-03 16:51:00,869,drinks,Tuesday
2019-09-03 16:51:00,871,checkout,Tuesday
2019-09-03 16:51:00,878,spices,Tuesday
2019-09-03 16:51:00,881,checkout,Tuesday
2019-09-03 16:51:00,882,checkout,Tuesday
2019-09-03 16:51:00,885,drinks,Tuesday
2019-09-03 16:51:00,886,spices,Tuesday
2019-09-03 16:52:00,889,drinks,Tuesday
2019-09-03 16:52:00,888,dairy,Tuesday
2019-09-03 16:52:00,887,fruit,Tuesday
2019-09-03 16:52:00,890,fruit,Tuesday
2019-09-03 16:52:00,878,drinks,Tuesday
2019-09-03 16:52:00,875,dairy,Tuesday
2019-09-03 16:52:00,864,checkout,Tuesday
2019-09-03 16:52:00,827,drinks,Tuesday
2019-09-03 16:52:00,877,spices,Tuesday
2019-09-03 16:53:00,877,dairy,Tuesday
2019-09-03 16:53:00,883,checkout,Tuesday
2019-09-03 16:53:00,884,checkout,Tuesday
2019-09-03 16:53:00,885,checkout,Tuesday
2019-09-03 16:53:00,886,dairy,Tuesday
2019-09-03 16:53:00,887,checkout,Tuesday
2019-09-03 16:53:00,891,dairy,Tuesday
2019-09-03 16:53:00,892,dairy,Tuesday
2019-09-03 16:53:00,893,drinks,Tuesday
2019-09-03 16:54:00,889,checkout,Tuesday
2019-09-03 16:54:00,888,checkout,Tuesday
2019-09-03 16:54:00,893,checkout,Tuesday
2019-09-03 16:54:00,827,checkout,Tuesday
2019-09-03 16:54:00,878,spices,Tuesday
2019-09-03 16:55:00,869,spices,Tuesday
2019-09-03 16:55:00,875,drinks,Tuesday
2019-09-03 16:55:00,876,checkout,Tuesday
2019-09-03 16:55:00,880,drinks,Tuesday
2019-09-03 16:55:00,894,dairy,Tuesday
2019-09-03 16:56:00,894,drinks,Tuesday
2019-09-03 16:56:00,892,spices,Tuesday
2019-09-03 16:56:00,890,checkout,Tuesday
2019-09-03 16:56:00,886,fruit,Tuesday
2019-09-03 16:56:00,880,checkout,Tuesday
2019-09-03 16:56:00,858,drinks,Tuesday
2019-09-03 16:56:00,875,checkout,Tuesday
2019-09-03 16:57:00,857,spices,Tuesday
2019-09-03 16:57:00,878,drinks,Tuesday
2019-09-03 16:57:00,886,checkout,Tuesday
2019-09-03 16:57:00,892,dairy,Tuesday
2019-09-03 16:57:00,894,checkout,Tuesday
2019-09-03 16:58:00,891,checkout,Tuesday
2019-09-03 16:58:00,892,spices,Tuesday
2019-09-03 16:58:00,879,checkout,Tuesday
2019-09-03 16:58:00,857,drinks,Tuesday
2019-09-03 16:58:00,858,checkout,Tuesday
2019-09-03 16:59:00,869,dairy,Tuesday
2019-09-03 16:59:00,895,dairy,Tuesday
2019-09-03 16:59:00,896,fruit,Tuesday
2019-09-03 17:00:00,895,drinks,Tuesday
2019-09-03 17:00:00,897,dairy,Tuesday
2019-09-03 17:00:00,898,dairy,Tuesday
2019-09-03 17:00:00,899,fruit,Tuesday
2019-09-03 17:01:00,857,fruit,Tuesday
2019-09-03 17:01:00,877,spices,Tuesday
2019-09-03 17:01:00,878,checkout,Tuesday
2019-09-03 17:01:00,900,dairy,Tuesday
2019-09-03 17:02:00,901,spices,Tuesday
2019-09-03 17:02:00,898,spices,Tuesday
2019-09-03 17:02:00,896,checkout,Tuesday
2019-09-03 17:02:00,892,dairy,Tuesday
2019-09-03 17:02:00,895,checkout,Tuesday
2019-09-03 17:03:00,901,checkout,Tuesday
2019-09-03 17:03:00,857,checkout,Tuesday
2019-09-03 17:03:00,869,spices,Tuesday
2019-09-03 17:03:00,877,dairy,Tuesday
2019-09-03 17:03:00,898,drinks,Tuesday
2019-09-03 17:03:00,899,checkout,Tuesday
2019-09-03 17:04:00,902,dairy,Tuesday
2019-09-03 17:04:00,903,drinks,Tuesday
2019-09-03 17:04:00,904,dairy,Tuesday
2019-09-03 17:04:00,905,fruit,Tuesday
2019-09-03 17:05:00,898,spices,Tuesday
2019-09-03 17:05:00,900,drinks,Tuesday
2019-09-03 17:05:00,869,checkout,Tuesday
2019-09-03 17:05:00,906,dairy,Tuesday
2019-09-03 17:06:00,908,dairy,Tuesday
2019-09-03 17:06:00,898,dairy,Tuesday
2019-09-03 17:06:00,907,drinks,Tuesday
2019-09-03 17:06:00,906,checkout,Tuesday
2019-09-03 17:06:00,877,fruit,Tuesday
2019-09-03 17:06:00,905,spices,Tuesday
2019-09-03 17:07:00,898,fruit,Tuesday
2019-09-03 17:07:00,904,fruit,Tuesday
2019-09-03 17:07:00,905,drinks,Tuesday
2019-09-03 17:07:00,909,fruit,Tuesday
2019-09-03 17:07:00,910,dairy,Tuesday
2019-09-03 17:07:00,911,fruit,Tuesday
2019-09-03 17:07:00,912,dairy,Tuesday
2019-09-03 17:07:00,913,spices,Tuesday
2019-09-03 17:08:00,915,spices,Tuesday
2019-09-03 17:08:00,914,fruit,Tuesday
2019-09-03 17:08:00,911,dairy,Tuesday
2019-09-03 17:08:00,902,checkout,Tuesday
2019-09-03 17:08:00,898,checkout,Tuesday
2019-09-03 17:09:00,907,checkout,Tuesday
2019-09-03 17:09:00,914,checkout,Tuesday
2019-09-03 17:09:00,915,checkout,Tuesday
2019-09-03 17:09:00,916,dairy,Tuesday
2019-09-03 17:09:00,917,dairy,Tuesday
2019-09-03 17:09:00,918,dairy,Tuesday
2019-09-03 17:09:00,919,spices,Tuesday
2019-09-03 17:09:00,920,dairy,Tuesday
2019-09-03 17:10:00,909,spices,Tuesday
2019-09-03 17:10:00,905,checkout,Tuesday
2019-09-03 17:10:00,920,spices,Tuesday
2019-09-03 17:10:00,877,dairy,Tuesday
2019-09-03 17:10:00,913,fruit,Tuesday
2019-09-03 17:10:00,904,spices,Tuesday
2019-09-03 17:10:00,919,dairy,Tuesday
2019-09-03 17:11:00,920,checkout,Tuesday
2019-09-03 17:11:00,917,drinks,Tuesday
2019-09-03 17:11:00,909,drinks,Tuesday
2019-09-03 17:11:00,919,checkout,Tuesday
2019-09-03 17:11:00,900,checkout,Tuesday
2019-09-03 17:11:00,904,drinks,Tuesday
2019-09-03 17:12:00,877,fruit,Tuesday
2019-09-03 17:12:00,897,checkout,Tuesday
2019-09-03 17:12:00,903,checkout,Tuesday
2019-09-03 17:12:00,909,spices,Tuesday
2019-09-03 17:12:00,917,fruit,Tuesday
2019-09-03 17:12:00,921,drinks,Tuesday
2019-09-03 17:13:00,925,spices,Tuesday
2019-09-03 17:13:00,924,spices,Tuesday
2019-09-03 17:13:00,923,dairy,Tuesday
2019-09-03 17:13:00,922,fruit,Tuesday
2019-09-03 17:13:00,917,dairy,Tuesday
2019-09-03 17:13:00,926,dairy,Tuesday
2019-09-03 17:13:00,910,drinks,Tuesday
2019-09-03 17:13:00,909,drinks,Tuesday
2019-09-03 17:13:00,877,dairy,Tuesday
2019-09-03 17:13:00,913,checkout,Tuesday
2019-09-03 17:14:00,892,spices,Tuesday
2019-09-03 17:14:00,904,checkout,Tuesday
2019-09-03 17:14:00,909,spices,Tuesday
2019-09-03 17:14:00,921,checkout,Tuesday
2019-09-03 17:14:00,922,checkout,Tuesday
2019-09-03 17:14:00,927,fruit,Tuesday
2019-09-03 17:15:00,931,fruit,Tuesday
2019-09-03 17:15:00,930,dairy,Tuesday
2019-09-03 17:15:00,929,dairy,Tuesday
2019-09-03 17:15:00,928,fruit,Tuesday
2019-09-03 17:15:00,877,fruit,Tuesday
2019-09-03 17:15:00,924,checkout,Tuesday
2019-09-03 17:15:00,892,checkout,Tuesday
2019-09-03 17:15:00,925,dairy,Tuesday
2019-09-03 17:16:00,928,checkout,Tuesday
2019-09-03 17:16:00,933,fruit,Tuesday
2019-09-03 17:16:00,932,drinks,Tuesday
2019-09-03 17:16:00,929,fruit,Tuesday
2019-09-03 17:16:00,934,fruit,Tuesday
2019-09-03 17:16:00,927,drinks,Tuesday
2019-09-03 17:16:00,917,drinks,Tuesday
2019-09-03 17:16:00,918,spices,Tuesday
2019-09-03 17:16:00,908,checkout,Tuesday
2019-09-03 17:16:00,877,checkout,Tuesday
2019-09-03 17:16:00,923,checkout,Tuesday
2019-09-03 17:17:00,911,checkout,Tuesday
2019-09-03 17:17:00,918,drinks,Tuesday
2019-09-03 17:17:00,926,fruit,Tuesday
2019-09-03 17:17:00,931,checkout,Tuesday
2019-09-03 17:17:00,934,checkout,Tuesday
2019-09-03 17:17:00,935,fruit,Tuesday
2019-09-03 17:18:00,936,fruit,Tuesday
2019-09-03 17:18:00,933,checkout,Tuesday
2019-09-03 17:18:00,929,checkout,Tuesday
2019-09-03 17:18:00,927,fruit,Tuesday
2019-09-03 17:18:00,930,checkout,Tuesday
2019-09-03 17:18:00,918,checkout,Tuesday
2019-09-03 17:18:00,909,dairy,Tuesday
2019-09-03 17:18:00,925,checkout,Tuesday
2019-09-03 17:19:00,927,checkout,Tuesday
2019-09-03 17:19:00,926,dairy,Tuesday
2019-09-03 17:19:00,932,checkout,Tuesday
2019-09-03 17:19:00,909,checkout,Tuesday
2019-09-03 17:19:00,917,spices,Tuesday
2019-09-03 17:20:00,917,checkout,Tuesday
2019-09-03 17:20:00,936,spices,Tuesday
2019-09-03 17:21:00,936,checkout,Tuesday
2019-09-03 17:21:00,937,fruit,Tuesday
2019-09-03 17:21:00,938,dairy,Tuesday
2019-09-03 17:22:00,926,checkout,Tuesday
2019-09-03 17:22:00,910,checkout,Tuesday
2019-09-03 17:22:00,912,fruit,Tuesday
2019-09-03 17:23:00,935,spices,Tuesday
2019-09-03 17:23:00,912,spices,Tuesday
2019-09-03 17:24:00,937,checkout,Tuesday
2019-09-03 17:24:00,935,dairy,Tuesday
2019-09-03 17:24:00,912,dairy,Tuesday
2019-09-03 17:25:00,916,checkout,Tuesday
2019-09-03 17:25:00,938,fruit,Tuesday
2019-09-03 17:25:00,939,dairy,Tuesday
2019-09-03 17:25:00,940,dairy,Tuesday
2019-09-03 17:25:00,941,dairy,Tuesday
2019-09-03 17:26:00,942,fruit,Tuesday
2019-09-03 17:26:00,943,spices,Tuesday
2019-09-03 17:27:00,943,checkout,Tuesday
2019-09-03 17:28:00,944,fruit,Tuesday
2019-09-03 17:28:00,935,checkout,Tuesday
2019-09-03 17:28:00,938,drinks,Tuesday
2019-09-03 17:28:00,939,fruit,Tuesday
2019-09-03 17:28:00,941,fruit,Tuesday
2019-09-03 17:28:00,942,checkout,Tuesday
2019-09-03 17:29:00,912,spices,Tuesday
2019-09-03 17:29:00,945,fruit,Tuesday
2019-09-03 17:30:00,912,checkout,Tuesday
2019-09-03 17:30:00,938,checkout,Tuesday
2019-09-03 17:30:00,941,checkout,Tuesday
2019-09-03 17:30:00,944,checkout,Tuesday
2019-09-03 17:30:00,945,checkout,Tuesday
2019-09-03 17:31:00,939,dairy,Tuesday
2019-09-03 17:31:00,940,checkout,Tuesday
2019-09-03 17:31:00,946,dairy,Tuesday
2019-09-03 17:31:00,947,spices,Tuesday
2019-09-03 17:31:00,948,spices,Tuesday
2019-09-03 17:31:00,949,dairy,Tuesday
2019-09-03 17:31:00,950,dairy,Tuesday
2019-09-03 17:32:00,947,drinks,Tuesday
2019-09-03 17:32:00,948,drinks,Tuesday
2019-09-03 17:33:00,953,fruit,Tuesday
2019-09-03 17:33:00,952,fruit,Tuesday
2019-09-03 17:33:00,951,fruit,Tuesday
2019-09-03 17:33:00,949,spices,Tuesday
2019-09-03 17:33:00,939,spices,Tuesday
2019-09-03 17:34:00,939,checkout,Tuesday
2019-09-03 17:34:00,947,fruit,Tuesday
2019-09-03 17:34:00,948,checkout,Tuesday
2019-09-03 17:34:00,949,drinks,Tuesday
2019-09-03 17:35:00,946,checkout,Tuesday
2019-09-03 17:35:00,949,spices,Tuesday
2019-09-03 17:36:00,949,checkout,Tuesday
2019-09-03 17:36:00,950,checkout,Tuesday
2019-09-03 17:36:00,952,spices,Tuesday
2019-09-03 17:36:00,953,checkout,Tuesday
2019-09-03 17:37:00,954,dairy,Tuesday
2019-09-03 17:37:00,955,fruit,Tuesday
2019-09-03 17:38:00,947,checkout,Tuesday
2019-09-03 17:38:00,956,fruit,Tuesday
2019-09-03 17:38:00,957,dairy,Tuesday
2019-09-03 17:38:00,958,spices,Tuesday
2019-09-03 17:39:00,951,drinks,Tuesday
2019-09-03 17:39:00,952,checkout,Tuesday
2019-09-03 17:39:00,956,checkout,Tuesday
2019-09-03 17:39:00,958,dairy,Tuesday
2019-09-03 17:40:00,951,spices,Tuesday
2019-09-03 17:40:00,954,drinks,Tuesday
2019-09-03 17:40:00,959,drinks,Tuesday
2019-09-03 17:40:00,960,fruit,Tuesday
2019-09-03 17:40:00,961,dairy,Tuesday
2019-09-03 17:40:00,962,drinks,Tuesday
2019-09-03 17:41:00,967,spices,Tuesday
2019-09-03 17:41:00,968,fruit,Tuesday
2019-09-03 17:41:00,966,spices,Tuesday
2019-09-03 17:41:00,969,dairy,Tuesday
2019-09-03 17:41:00,964,fruit,Tuesday
2019-09-03 17:41:00,965,fruit,Tuesday
2019-09-03 17:41:00,959,checkout,Tuesday
2019-09-03 17:41:00,957,drinks,Tuesday
2019-09-03 17:41:00,963,spices,Tuesday
2019-09-03 17:41:00,954,checkout,Tuesday
2019-09-03 17:42:00,951,fruit,Tuesday
2019-09-03 17:42:00,957,checkout,Tuesday
2019-09-03 17:42:00,962,fruit,Tuesday
2019-09-03 17:42:00,963,dairy,Tuesday
2019-09-03 17:42:00,964,dairy,Tuesday
2019-09-03 17:42:00,965,spices,Tuesday
2019-09-03 17:42:00,967,drinks,Tuesday
2019-09-03 17:42:00,970,fruit,Tuesday
2019-09-03 17:43:00,967,spices,Tuesday
2019-09-03 17:43:00,972,fruit,Tuesday
2019-09-03 17:43:00,971,spices,Tuesday
2019-09-03 17:43:00,970,checkout,Tuesday
2019-09-03 17:43:00,965,checkout,Tuesday
2019-09-03 17:43:00,964,fruit,Tuesday
2019-09-03 17:43:00,961,drinks,Tuesday
2019-09-03 17:43:00,966,checkout,Tuesday
2019-09-03 17:44:00,977,dairy,Tuesday
2019-09-03 17:44:00,951,dairy,Tuesday
2019-09-03 17:44:00,964,dairy,Tuesday
2019-09-03 17:44:00,968,checkout,Tuesday
2019-09-03 17:44:00,971,dairy,Tuesday
2019-09-03 17:44:00,972,checkout,Tuesday
2019-09-03 17:44:00,973,dairy,Tuesday
2019-09-03 17:44:00,974,fruit,Tuesday
2019-09-03 17:44:00,975,spices,Tuesday
2019-09-03 17:44:00,976,drinks,Tuesday
2019-09-03 17:44:00,978,fruit,Tuesday
2019-09-03 17:45:00,980,spices,Tuesday
2019-09-03 17:45:00,958,spices,Tuesday
2019-09-03 17:45:00,981,fruit,Tuesday
2019-09-03 17:45:00,979,dairy,Tuesday
2019-09-03 17:45:00,967,fruit,Tuesday
2019-09-03 17:45:00,955,checkout,Tuesday
2019-09-03 17:45:00,960,spices,Tuesday
2019-09-03 17:45:00,961,spices,Tuesday
2019-09-03 17:46:00,960,drinks,Tuesday
2019-09-03 17:46:00,961,drinks,Tuesday
2019-09-03 17:46:00,964,drinks,Tuesday
2019-09-03 17:46:00,974,checkout,Tuesday
2019-09-03 17:46:00,975,checkout,Tuesday
2019-09-03 17:46:00,976,spices,Tuesday
2019-09-03 17:46:00,980,fruit,Tuesday
2019-09-03 17:46:00,981,checkout,Tuesday
2019-09-03 17:47:00,985,dairy,Tuesday
2019-09-03 17:47:00,984,drinks,Tuesday
2019-09-03 17:47:00,983,fruit,Tuesday
2019-09-03 17:47:00,982,dairy,Tuesday
2019-09-03 17:47:00,980,dairy,Tuesday
2019-09-03 17:47:00,973,checkout,Tuesday
2019-09-03 17:47:00,976,dairy,Tuesday
2019-09-03 17:47:00,958,fruit,Tuesday
2019-09-03 17:47:00,951,fruit,Tuesday
2019-09-03 17:47:00,977,drinks,Tuesday
2019-09-03 17:48:00,977,fruit,Tuesday
2019-09-03 17:48:00,951,dairy,Tuesday
2019-09-03 17:48:00,962,spices,Tuesday
2019-09-03 17:48:00,964,checkout,Tuesday
2019-09-03 17:48:00,969,checkout,Tuesday
2019-09-03 17:48:00,976,checkout,Tuesday
2019-09-03 17:48:00,985,checkout,Tuesday
2019-09-03 17:49:00,987,spices,Tuesday
2019-09-03 17:49:00,986,dairy,Tuesday
2019-09-03 17:49:00,988,fruit,Tuesday
2019-09-03 17:49:00,984,fruit,Tuesday
2019-09-03 17:49:00,991,drinks,Tuesday
2019-09-03 17:49:00,978,checkout,Tuesday
2019-09-03 17:49:00,962,drinks,Tuesday
